ID,Layer 0,Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Accuracy,Time
210,"{'filter_height': 1, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.84106,401.163521528244
211,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 7, 'filter_width': 1, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 1, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8230000000000001,297.546838760376
212,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}",0.8382800000000001,435.45317101478577
213,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 2}","{'filter_height': 3, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 1, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1}",0.82398,209.54622435569763
214,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 1, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}",0.8363799999999999,410.2473289966583
215,"{'filter_height': 1, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}",0.8343400000000001,383.16950011253357
216,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 7, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1}",0.84648,393.7259449958801
217,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}",0.8355599999999999,385.46237897872925
218,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.83864,340.06816005706787
219,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1}",0.8418199999999999,477.38596653938293
220,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 48, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.84636,393.80743527412415
221,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 2}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}",0.83172,274.2554588317871
222,"{'filter_height': 3, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 7, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}",0.8288599999999999,355.73526763916016
223,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}",0.84374,429.89789724349976
224,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}",0.83574,391.9035749435425
225,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 1, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.84386,419.8866708278656
226,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 36, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8351999999999998,427.9369068145752
227,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1}",0.8293800000000001,507.0115487575531
228,"{'filter_height': 7, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1}",0.83876,374.9895944595337
229,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}",0.8283799999999999,390.4628813266754
230,"{'filter_height': 3, 'filter_width': 5, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1}",0.8416600000000001,352.6701400279999
231,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}",0.8386799999999999,385.29344868659973
232,"{'filter_height': 1, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 1, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 1, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1}",0.82264,322.9517149925232
233,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}",0.83918,419.2097420692444
234,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1}",0.8374799999999999,393.40332198143005
235,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8367799999999999,338.1125168800354
236,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}",0.8267,323.7370035648346
237,"{'filter_height': 7, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}",0.8340399999999999,358.0434913635254
238,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8453800000000001,429.31708574295044
239,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1}",0.84482,429.76776480674744
240,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2}","{'filter_height': 1, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}",0.8366,415.5692846775055
241,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 1, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.83904,362.988730430603
242,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}",0.83796,413.3907630443573
243,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8434799999999999,408.8425416946411
244,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 7, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8385,356.99873399734497
245,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 1, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}",0.83498,331.6582787036896
246,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 7, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1}",0.83918,423.38351917266846
247,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8414999999999999,587.6702229976654
248,"{'filter_height': 3, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.84354,377.62305641174316
249,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8404200000000002,403.18879556655884
250,"{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 1, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.82966,398.67668628692627
251,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 1, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1}",0.8422599999999999,356.9706013202667
252,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}",0.8370799999999999,374.33022117614746
253,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}",0.8468,379.1808936595917
254,"{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 7, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 1, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}",0.8277599999999999,394.787246465683
255,"{'filter_height': 1, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.8232200000000001,434.74605798721313
256,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 7, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1}",0.8437000000000001,422.58295345306396
257,"{'filter_height': 3, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 1, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 1, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.84116,364.5392608642578
258,"{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}",0.84884,426.8921322822571
259,"{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1}",0.84694,381.6328372955322
260,"{'filter_height': 5, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2}","{'filter_height': 7, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1}",0.83306,362.1820330619812
261,"{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1}",0.84788,402.03889441490173
